number,gt_snippet,whisper_snippet,type,variant,score,dataset,folder
120.10,to 174 million or 59.10 of net sales compared to 120.10 million or 52.40 of net sales during the same period,million or 59.1 of net sales compared to 120.1 or 52.4 of net sales during the same period last year,wrong,whisper-large-v3-turbo,89.0,combined_21,4385388
24.90,effective tax rate was 24.40 during the quarter compared to 24.90 in last years third quarter adjusted net income more than,4 during the quarter compared to twenty 4 point 9 in last years third quarter adjusted net income more than,wrong,whisper-large-v3-turbo,91.17647058823529,combined_21,4385388
124.20,during the period coolers equipment net sales increased 27 to 124.20 million compared to 97.80 million during the same period last,period coolers and equipment net sales increased 27 to 124.2 million compared to 97.8 million during the same period last,wrong,whisper-large-v3-turbo,97.5,combined_21,4385388
229.10,quarter net sales increased 29 to 294.60 million compared to 229.10 million in the prior year period representing our highest growth,quarter net sales increased 29 to 294.6 million compared to 229.1 million in the prior year period representing our highest,wrong,whisper-large-v3-turbo,98.3739837398374,combined_21,4385388
19.10,or 27.20 of net sales compared to 43.70 million or 19.10 of net sales in the same quarter last year now,or 27.2 of net sales compared to 43.7 million or 19.1 of net sales in the same quarter last year,wrong,whisper-large-v3-turbo,96.875,combined_21,4385388
83.50,101.60 million or 34.50 of net sales as compared to 83.50 million or 36.40 of net sales in the same period,million or 34.5 of net sales as compared to 83.5 million or 36.4 of net sales in the same period,wrong,GPT-4o mini Transcribe,96.875,combined_21,4385388
101.60,sga expenses for the third quarter increased by 22 to 101.60 million or 34.50 of net sales as compared to 83.50,expenses for the third quarter increased by 22 to 101.6 million or 34.5 of net sales as compared to 83.5,wrong,GPT-4o mini Transcribe,98.07692307692307,combined_21,4385388
19.10,or 27.20 of net sales compared to 43.70 million or 19.10 of net sales in the same quarter last year now,27.2 of net sales compared to 43.7 million or 19.1 of net sales in the same quarter last year now,wrong,GPT-4o mini Transcribe,96.90721649484536,combined_21,4385388
34.50,the third quarter increased by 22 to 101.60 million or 34.50 of net sales as compared to 83.50 million or 36.40,third quarter increased by 22 to 101.6 million or 34.5 of net sales as compared to 83.5 million or 36.4,wrong,GPT-4o mini Transcribe,97.0873786407767,combined_21,4385388
0.31,on a related note that the eps growth guidance of 0.31 to 0.38 is certainly above normal for sort of your,a related note the eps growth guidance of 31 to 38 is certainly above normal for sort of your normal,wrong,GPT-4o mini Transcribe,91.0,combined_21,4385388
36.40,34.50 of net sales as compared to 83.50 million or 36.40 of net sales in the same period last year variable,of net sales as compared to 83.5 million or 36.4 of net sales in the same period last year variable,wrong,GPT-4o mini Transcribe,97.97979797979798,combined_21,4385388
52.40,or 59.10 of net sales compared to 120.10 million or 52.40 of net sales during the same period last year the,59.1 of net sales compared to 120.1 million or 52.4 of net sales during the same period last year the,wrong,GPT-4o mini Transcribe,97.02970297029702,combined_21,4385388
43.70,to 80.20 million or 27.20 of net sales compared to 43.70 million or 19.10 of net sales in the same quarter,80.2 million or 27.2 of net sales compared to 43.7 million or 19.1 of net sales in the same quarter,wrong,GPT-4o mini Transcribe,96.96969696969697,combined_21,4385388
53.50,years third quarter adjusted net income more than doubled to 53.50 million or 0.61 per diluted share compared to 23.20 million,years third quarter adjusted net income more than doubled to 53.5 million or 0.61 per diluted share compared to 23.2,wrong,GPT-4o mini Transcribe,99.13793103448276,combined_21,4385388
1,you sure so 2 parts to your question the first 1 is around price and some of the discrepancy and yes,you sure so 2 parts to your question the first was around price and some of the discrepancy and yes,wrong,GPT-4o mini Transcribe,96.96969696969697,combined_21,4385939
96,debt pro rata subject to a 12 month reinvestment right 96 million of the proceeds from assets being sold or leased,pro redo subject to a 12 month reinvestment right 95 million of the proceeds from assets being sold at least,wrong,whisper-small,93.51851851851852,combined_21,4386541
2000,as we said on our last call we cut our 2000 and tw 2020 cap back spend projection to 17 million,and reduce capbacks as we said on our last call we cut our 2020 capex spend projection to 17 million,wrong,whisper-large-v3-turbo,89.14285714285714,combined_21,4386541
115,with respect to our overall performance q3 revenue coming at 115 million compared to 137 million in the year ago period,with respect to our overall performance q3 revenue came in at 150 million compared to 137 million in the year,wrong,whisper-small,96.7741935483871,combined_21,4387332
405,release was issued today after the market closed at approximately 405 pm eastern time as a follow on to the earnings,was issued today after the market closed at approximately 4.05 pm eastern time as a follow on to the earnings,wrong,whisper-large-v3-turbo,99.53917050691244,combined_21,4387332
115,with respect to our overall performance q3 revenue coming at 115 million compared to 137 million in the year ago period,with respect to our overall performance q3 revenue came in at 150 million compared to 147 million in the year,wrong,whisper-large-v3-turbo,95.85253456221197,combined_21,4387332
105,perspective to manage through it through the pandemic we have 105 million of cash consisting of 83 million unrestricted cash and,perspective to manage through through the pandemic we have a 100 5 million dollars of cash consisting of eighty 3,wrong,whisper-small,89.0995260663507,combined_21,4387383
45858,operating properties until 2027 during the third quarter we purchased 45858 shares of common stock at a weighted average price of,operating properties until 2027 during the third quarter we purchased 45850 shares of come a stock at a weighted average,wrong,whisper-small,96.66666666666667,combined_21,4387383
10,anywhere from 3 to 4 to 5 so the aspen 10 west and clover house has properties currently are least ranging,anywhere from 3 to 4 to 5 so the aspen ten west and clover house properties currently are east ranging,wrong,whisper-large-v3-turbo,93.13725490196079,combined_21,4387383
1010,to capitalizing in a myriad of growth opportunities including the 1010 pacific street redevelopments and the potential expansion of flatbush gardens,to capitalizing on a myriad of growth opportunities including the 10 10 pacific 3 3 the 10 10 pacific development,wrong,whisper-large-v3-turbo,86.79245283018868,combined_21,4387383
1010,development side we are completing the necessary regulatory process at 1010 pacific street to construct a 9 storey 119000 rentable square,development side we are completing the necessary regulatory process at 10th and pacific street to construct a 9 story 119000,wrong,GPT-4o mini Transcribe,96.3265306122449,combined_21,4387383
8.9,the third quarter of 2020 decreased by 34.3 to rmb 8.9 million from rmb 13.5 million in the same period of,the third quarter of 2020 decreased by 19 to rmb 21.7 million from rb 26.8 million in the same period,wrong,whisper-small,90.0990099009901,combined_21,4389907
